D12_0122,A So  Vit Nuong Lang Son So 1,Bistro,Vietnamese,120 Thanh Loc 17 P. Thanh Loc,12,190000,3.35
D12_0123,Tiny House  Cake  Milk Tea,Restaurant,Vietnamese,139 Phan Van Hon P. Tan Thoi Nhat,12,61000,4.55
D12_0124,Totoro  Pizza  Milk Tea,Bistro,Vietnamese,37 Nguyen Thi Dang P. Hiep Thanh,12,32500,3.45
D12_0125,Ice Cream Land,Cafe,Vietnamese,225A Nguyen Van Qua P. Dong Hung Thuan,12,34000,3.2
D12_0126,Vuon Am Thuc Xua  Nay  Quan An Gia Dinh,Restaurant,Vietnamese,82/2 Le Thi Rieng P. Thoi An,12,275000,3.75
D12_0127,Ti Do Quan Nuong,Bistro,Vietnamese,83 Phan Van Hon  P. Tan Thoi Nhat,12,85000,4.1
D12_0128,Pha Lau Bo Lac Quang  Tan Thoi Nhat 2,Restaurant,Vietnamese,Ngay Duong Vao Nha Tho Lac Quang,12,12000,3.55
D12_0129,Tictac  Tra Sua Nha Lam,Cafe,Vietnamese,54 Thanh Loc 16 P. Thanh Loc,12,20500,3.8
D12_0130,Tra Sua Na Na  Phan Van Hon,Cafe,Vietnamese,21 Phan Van Hon,12,20000,3.85
D12_0131,Chay Mandala  Am Thuc Chay  Lau Chay,Bistro,Vietnamese,44K Nguyen Thi Dang P. Hiep Thanh,12,102500,5
D12_0132,Suka  Fashion  Tea,Restaurant,Vietnamese,A60 To Ky P. Dong Hung Thuan,12,22500,5
D12_0133,An Vat Ngon  Song Hanh Quoc lo 22,Restaurant,Vietnamese,29 Song Hanh Quoc Lo 22 P. Tan Hung Thuan,12,20000,3.95
D12_0134,Trung Nguyen Coffee  Nguyen Van Qua,Cafe,Vietnamese,652 Nguyen Van Qua P. Dong Hung Thuan,12,37500,3.85
D12_0135,Huong Que  Bun Dau Mam Tom  Trung My Tay 13,Bistro,Vietnamese,109 Trung My Tay 13 P. Trung My Tay,12,47500,3.65
D12_0136,Bo Sot Hau D2  Nguyen Van Qua,Bistro,Vietnamese,682 Nguye?Þn Va?n Qua P. Do?ng Hu?ng Thua?n,12,199000,5
D12_0137,Passio Coffee  Toa Nha QTSC 9,Cafe,Vietnamese,Toa Nha QTSC 9 Lo 42 Duong So 3 CVPM Quang Trung,12,37500,4.4
D12_0138,Tra Sua MayCha  Nguyen Van Qua,Cafe,Vietnamese,56C Nguyen Van Qua P. Dong Hung Thuan,12,23000,3.35
D12_0139,Meobeotira  Meo Beo Cake  Tea  Restaurant,Restaurant,Vietnamese,Nguyen Thi Dang,12,35000,4.4
D12_0140,Bi  Banh Trang Tron  Cuon  Nguyen Van Qua,Restaurant,Vietnamese,891/80/2B Nguyen Van Qua P. Dong Hung Thuan,12,17500,4.2
D12_0141,Ca Map Teen  Tra Sua Nha Lam,Bistro,Vietnamese,79/6B Tan Thoi Hiep 7 P. Tan Thoi Hiep,12,20000,4
D12_0142,Zed Cafe  Phong Cach Chau Au,Cafe,Vietnamese,Nguyen Anh Thu,12,40000,3.75
D12_0143,Am Thuc Vuon Que,Bistro,Vietnamese,668/42 Quoc Lo 1A P. Thanh Loc,12,114000,4.15
D12_0144,Hu Tiu Tuoi Sa Dec  Tan Thoi Hiep 22,Bistro,Vietnamese,6/3 Tan Thoi Hiep 22 P. Tan Thoi Hiep,12,22500,3.45
D12_0145,Tra Sua Tran Chau Duong Den  Song Hanh,Restaurant,Vietnamese,1/45/A1 Song Hanh P. Tan Hung Thuan,12,20000,4.65
D12_0146,Tra Sua Amimi  Nguyen Thi Sau,Cafe,Vietnamese,36 Nguyen Thi Sau P. Thanh Loc,12,19500,3.15
D12_0147,Chao Ech Sigapore  Nguyen Anh Thu,Restaurant,Singapore,39 Nguyen Anh Thu Trung My Tay,12,80000,3.2
D12_0148,Keio  Tra Sua  Mi Cay,Cafe,Vietnamese,43 Vuon Lai,12,29000,3.2
D12_0149,Pho Quynh  Pho Ha Noi,Bistro,Vietnamese,222 Truong Chinh,12,40000,3.35
D12_0150,Bia Tuoi 30 Muong Thuong  Cac Mon Dan toc Muong,Bistro,Vietnamese,29/281 Song Hanh Quoc Lo 22 P. Tan Hung Thuan,12,107500,4.35
D12_0151,Co Hao Da Lat  Banh Can  Banh Uot Long Ga,Bistro,Vietnamese,24 Thanh Loc 47 P. Thanh Loc,12,9500,4.3
D12_0152,Caro Cafe  Hiep Thanh 37,Cafe,Vietnamese,26A Hiep Thanh 37 P. Tan Chanh Hiep,12,26500,3.85
D12_0153,Ann House  Tra Sua Thach Nha Lam,Restaurant,Vietnamese,Hem 225 Truong Chinh KP 2 P. Tam Thoi Nhat,12,12500,3.7
D12_0154,To To  Mi Xao Bo  Nui Xao Bo,Restaurant,Vietnamese,22 Hiep Thanh 45 P. Hiep Thanh,12,27500,4.85
D12_0155,Quan Ganh Hue  Bun Bo Hue,Bistro,Vietnamese,8 Tan Chanh Hiep 26 P. Tan Chanh Hiep,12,22500,4.8
D12_0156,Lua Ve Coffee,Cafe,Vietnamese,32/3 Dong Hung Thuan 9,12,32500,4.6
D12_0157,Mon Ngon Nha Que  Giao Hang Tan Noi,Restaurant,Vietnamese,Nguyen Van Qua,12,85000,4.55
D12_0158,Tiem Banh Tuyet  Giao Hang Tan Noi,Bakery,Vietnamese,16/5 To Ky,12,65000,4.4
D12_0159,Effoc Coffee  Nguyen Thi Kieu,Cafe,Vietnamese,111 Nguyen Thi Kieu P. Thoi An,12,40000,4.15
D12_0160,Hakite  Tra Sua Nhat Ban,Cafe,Japanese,134/56 Tan Thoi Hiep 02 P. Tan Thoi Hiep,12,30000,3.65
D12_0161,Tra Sua Mixue  Nguyen Thi Dang,Cafe,Vietnamese,15A Nguyen Thi Dang P. Hiep Thanh,12,25000,3.2
D12_0162,Quan Oc Chien,Restaurant,Vietnamese,19/4A Nguyen Van Qua P. Dong Hung Thuan,12,25000,4.65
D12_0163,Dac San Binh Dinh  Chao Long Banh Hoi  Banh Cuon,Restaurant,Vietnamese,Hem 26 Nguyen Van Qua P. Dong Hung Thuan,12,97500,3.95
D12_0164,Nha Hang  Cafe Loi Xua  To Ky,Restaurant,Vietnamese,Lo 49 Cong Vien Phan Mem Quang Trung To Ky P. Tan Chanh Hiep,12,31000,3.6
D12_0165,Da Bao  Tra Vai Moli,Cafe,Vietnamese,1 Duong DD6 P. Dong Hung Thuan,12,85000,4.75
D12_0166,Mr. Ken  Bun Dau Mam Tom,Bistro,Vietnamese,19/3M To Ky P. Tan Chanh Hiep,12,22500,4.4
D12_0167,Du Vang Coffee,Cafe,Vietnamese,16A/3 To Ky P. Tan Chanh Hiep,12,22500,3.95
D12_0168,Minh Muoi  Lau Ga Ot Hiem  Lau Ech  Chan Ga Nuong,Bistro,Vietnamese,80/1A4 An Phu Dong 9 KP. 1 P. An Phu Dong,12,55000,4.05
D12_0169,Lau Bo Quan,Bistro,Vietnamese,73 Song Hanh Quoc Lo 22 P. Tan Hung Thuan,12,175000,4.9
D12_0170,Oc Vuong,Bistro,Vietnamese,35 Phan Van Hon,12,92500,3.55
D12_0171,Goi Cuon  Hot Vit Lon,Restaurant,Vietnamese,215 Le Thi Rieng P. Thoi An,12,6500,3.55
D12_0172,Good Morning Cafe,Cafe,Vietnamese,1 Bis To Ky P. Tan Chanh Hiep,12,25000,4.9
D12_0173,Tien  Oc  Hai San,Restaurant,Vietnamese,Thanh Loc 31 P. Thanh Loc,12,18500,4.5
D12_0174,Chao Goi Vit Nguoi Hoa  Chao Goi Vit  Tran Thi Bay,Bistro,Vietnamese,52i Tran Thi Bay P. Hiep Thanh,12,75000,3.75
D12_0175,Hem An Vat,Restaurant,Vietnamese,246 Tan Chanh Hiep 10 P. Tan Chanh Hiep,12,7500,4.05
D12_0176,Banh Canh Cua Bot Gao  Giao Su Lac Quang,Bistro,Vietnamese,50 Truong Chinh P. Tan Thoi Nhat,12,25000,4
D12_0177,Banh Mi Dong Hung Thuan,Bakery,Vietnamese,764 Nguyen Van Qua P. Dong Hung Thuan,12,21500,4.4
D12_0178,Pizza Hut  Le Van Khuong,Restaurant,USA,68 Le Van Khuong P. Thoi An,12,204000,3.85
D12_0179,Banh Trang 079  Restaurant,Restaurant,Vietnamese,265/30/10 Truong Chinh P. Tan Thoi Nhat,12,20000,4.4
D12_0180,# The Coffee Bar IDC,Cafe,Vietnamese,36 Nguyen Thi Dang Tan Thoi Hiep,12,35000,4.15
D12_0181,Bun Bo Vi Da,Bistro,Vietnamese,A110/6 Tan Thoi Hiep 21 P. Tan Thoi Hiep,12,30000,4.55
D12_0182,Banh Khot Moon,Restaurant,Vietnamese,47/5 Duong Thi Muoi. P. Tan Chanh Hiep,12,16500,4.4
D12_0183,Gimbab Sai Thanh  Restaurant,Restaurant,Korean,B423 Quoc Lo 1A P. Dong Hung Thuan,12,160000,4
D12_0184,Nang Cua Bakery,Bakery,Vietnamese,627 Ha Huy Giap P. Thanh Xuan,12,255000,4.5
D12_0185,Thien Nhien  Cafe Garden,Cafe,Vietnamese,32/1A Tan Thoi Hiep 01,12,30000,3.4
D12_0186,Con Muc Map  Nuong  Lau,Bistro,Vietnamese,154 Truong Chinh P. Tan Hung Thuan,12,84500,4.05
D12_0187,Banh Kem Duc Tri,Bakery,Vietnamese,565/5 Ha Huy Giap P. Thanh Xuan,12,200000,3
D12_0188,WallE Milk Tea  Phan Van Hon,Cafe,Vietnamese,123/57/7 Phan Van Hon P. Tan Thoi Nhat,12,14000,4.15
D12_0189,Nha Hang Dai Phat  Mon Nuong  Hai San,Restaurant,Vietnamese,60 Nguyen Anh Thu P. Hiep Thanh,12,172500,4.3
D12_0190,Rau Ma Pha  Pham Van Bach,Restaurant,Vietnamese,337 Huynh Thi Hai P. Tan Chanh Hiep,12,18000,4.4
D12_0191,Love Mon  Tra Sua  An Vat,Restaurant,Vietnamese,124/5 Dong Hung Thuan 40 Khu Pho 6 P. Tan Hung Thuan,12,20000,4.85
D12_0192,Hasagi  Cream  Coffee,Cafe,Vietnamese,A44 To 11 KP2 P. Dong Hung Thuan,12,22500,4.5
D12_0193,Lac Quang  Ca Vien Chien,Restaurant,Vietnamese,48/6 To 23 KP2 P. Tan Thoi Nhat,12,8000,4.3
D12_0194,Ut House  Tau Hu  Sua Dau Nanh  Restaurant,Restaurant,Vietnamese,71 Duong Thi Muoi P. Tan Chanh Hiep,12,20000,3.65
D12_0195,An Vat  Giai Khat Nha Lam  Berrie  Bi,Restaurant,Vietnamese,8/8 To Ky P. Tan Chanh Hiep,12,20000,4.4
D12_0196,Thanh Vi Quan  Am Thuc Chay,Cafe,Vietnamese,754 Le Van Khuong,12,46000,4.4
D12_0197,Bo To Cu Chi 316  Quan Nhau,Cafe,Vietnamese,316 Nguyen Thi Dang P. Tan Thoi Hiep,12,140000,4.4
D12_0198,Milo Da Bao U,Cafe,Vietnamese,29/1A Nguyen Anh Thu P. Tan Chanh Hiep,12,20000,5
D12_0199,Com Ga Xoi Mo 228  Nguyen Thi Dang,Bistro,Vietnamese,80a Nguyen Thi Dang P. Hiep Thanh,12,25000,5
D12_0200,Champa Cafe,Cafe,Vietnamese,248 Tan Thoi Hiep 22 P. Tan Thoi Hiep,12,21500,3.7
D12_0201,Mina  Com Van Phong  Duong So 1,Bistro,Vietnamese,Lo 35 Duong So 1 Cong Vien Phan Mem Quang Trung P. Tan Chanh Hiep,12,25000,4
D12_0202,Mi Quang 3 Anh Em  Duong Thi Muoi,Bistro,Vietnamese,65 Duong Thi Muoi P. Tan Chanh Hiep,12,33500,5
D12_0203,Kups Coffee  Tea  Truong Chinh,Bistro,Vietnamese,321 Truong Chinh P. Tan Thoi Nhat,12,35000,4.5
D12_0204,Trau Tuoi Tra Giang 3,Restaurant,Vietnamese,15A Nguyen Thi Dang P. Hiep Thanh,12,305000,5
D12_0205,Co Tuy  Bo La Lot,Bistro,Vietnamese,Cong Giao Xu Lac Quang Truong Chinh,12,50000,5
D12_0206,Dong Song Xanh Restaurant,Restaurant,Vietnamese,34 Tinh Lo 17 To 10 Khu Pho 3B P. Thanh Loc,12,115000,3.9
D12_0207,Banh Ep Hue O Lan,Bistro,Vietnamese,Hem 758 Nguyen Van Qua P. Dong Hung Thuan,12,40000,4.4
D12_0208,Good  Beefsteak,Bistro,Vietnamese,256 Tran Thi Co P. Thoi An,12,75000,4
D12_0209,Bot Cacao Figo Nguyen Chat,Restaurant,Vietnamese,Ha Huy Giap P. Thanh Loc,12,135000,4.6
D12_0210,Thien Nhien Chay,Cafe,Vietnamese,631 Nguyen Van Qua P. Dong Hung Thuan,12,26500,4.35
D12_0211,Ca Vien Chien  Trung Tam Van Hoa Quan 12,Restaurant,Vietnamese,9 Quoc lo 22  P. Trung My Tay,12,12500,3.2
D12_0212,Quan Nhu  Song Hanh QL 22,Bistro,Vietnamese,2665/27/51 Song Hanh QL 22 P. Tan Hung Thuan,12,95000,4.4
D12_0213,Thuan Kieu  Com Ga Xoi Mo,Bistro,Vietnamese,84 Tan Chanh Hiep 35 P. Tan Chanh Hiep,12,37500,4.65
D12_0214,Banh Xeo Mien Tay  Truong Chinh,Bistro,Vietnamese,50 Truong Chinh P. Tan Thoi Nhat,12,15000,3.1
D12_0215,Quan Be Tu  Banh Canh Cua  Bo Bit Tet,Bistro,Vietnamese,19 Nguyen Anh Thu P. Hiep Thanh,12,42500,3.8
D12_0216,Pho Co  Bun Ca  Banh Da Ca,Bistro,Vietnamese,57/3B Huynh Dinh Hai P. Tan Chanh Hiep,12,22500,3.6
D12_0217,Banh Kem Lanh Nhat  Restaurant,Restaurant,Japanese,Trung My Tay,12,137500,3.9
D12_0218,Nguyen Gia  Banh Tieu,Restaurant,Vietnamese,To Ky,12,4000,3.15
D12_0219,Ruby Food  Dac San Tay Ninh Online,Restaurant,Vietnamese,64A Trung My Tay 12 P. Trung My Tay,12,26000,4
D12_0220,Pho Hien  Duong Thi Muoi,Bistro,Vietnamese,43G Duong Thi Muoi P. Hiep Thanh,12,36500,4
D12_0221,Am Thuc Ngoc Linh,Restaurant,Vietnamese,109/3 Ha Huy Giap P. Thanh Loc,12,125000,4.3
D12_0222,Son Lam  De Tuoi  Cac Mon Lau,Cafe,Vietnamese,45/91B Trung My Tay 2A P. Trung My Tay,12,64000,3.7
D12_0223,Trung Kien  Vit Quay  Heo Quay,Bistro,Vietnamese,115 Vuon Lai P. An Phu Dong,12,175000,4.1
D12_0224,Nuong Tai Ban 29K,Bistro,Vietnamese,139 Nguyen Thi Kieu P. Thoi An,12,54500,4.9
D12_0225,Quan Oc Hung 30k  Oc Huong Kim Sa  To Ky,Restaurant,Vietnamese,557 To Ky P. Trung My Tay,12,60000,4.4
D12_0226,An Coffee  Ha Thi Kheo,Cafe,Vietnamese,169 Ha Thi Kheo P. Trung My Tay,12,25000,5
D12_0227,Banh Tuyet Thien Su  Snow Angel  Restaurant,Restaurant,Vietnamese,35/3/6 Trung My Tay 19 P. Trung My Tay,12,32500,4.5
D12_0228,Inmo Coffee,Cafe,Vietnamese,226 To Ngoc Van P. Thanh Xuan,12,23000,4.1
D12_0229,Tom Cang Xanh  Tan Thoi Nhat 8,Bistro,Vietnamese,47 Tan Thoi Nhat 8 P. Thoi Nhat,12,215000,3.6
D12_0230,Quan Vi Bien,Bistro,Vietnamese,Lo A1 A2 Nguyen Anh Thu,12,75000,3.6
D12_0231,Zodi  Nha Hang Lau  Nuong,Restaurant,Vietnamese,85A Ha Thi Kheo To 66 KP. 3 P. Trung My Tay,12,142500,3.85
D12_0232,Vi Cua Nang,Restaurant,Vietnamese,84/8A Thoi An 20 P. Thoi An,12,30000,3.9
D12_0233,Quan Oc Bau,Bistro,Vietnamese,Lo H13  H14 2A Song Hanh Quoc Lo 22,12,100000,4
D12_0234,Koko  Cafe  An Vat  Com Trua Van Phong,Cafe,Vietnamese,Lo 20 Duong So 2,12,30000,4.45
D12_0235,Osaka Coffee  Dong Hung Thuan 2,Cafe,Vietnamese,71 Dong Hung Thuan 2 P. Tan Hung Thuan,12,40000,4.15
D12_0236,Tra Sua Halloween,Cafe,Vietnamese,B111 Nguyen Van Qua P. Dong Hung Thuan,12,35000,4.7
D12_0237,Banh Canh Bot Gao  Nguyen Van Qua,Bistro,Vietnamese,524 Nguyen Van Qua,12,36500,5
D12_0238,Long Chef  Ga Quay Chao,Bistro,Vietnamese,98/2 Dong Hung Thuan 17 P. Dong Hung Thuan,12,85000,4.3
D12_0239,DeeDee Bakery,Restaurant,Vietnamese,490 Nguyen Van Qua P. Dong Hung Thuan,12,80000,4.1
D12_0240,Co Hai  Bun Mam  Bun Thai,Bistro,Vietnamese,807 Ha Huy Giap,12,35000,4
D12_0241,Co Tu Can Tho  Banh Trang Tron,Restaurant,Vietnamese,131/31 Tan Chanh Hiep 35 P. Tan Chanh Hiep,12,25000,4.65
D12_0242,Tiem Chao Co Nam Sai Gon  Chao Suon  An Vat  Tra Sua,Bistro,Vietnamese,B148A Dong Hung Thuan 11 P. Dong Hung Thuan,12,30000,4.8
D12_0243,Phu Quoc  Lau Ga Noi  Lau Bo,Bistro,Vietnamese,7/6 Nguyen Anh Thu KP3 P. Tan Chanh Hiep,12,122500,3.6
D12_0244,PPSM Store  Trai Cay Tuoi  Nuoc Mat  An Vat  Restaurant,Restaurant,Vietnamese,163A Truong Chinh P. Tan Thoi Nhat,12,105000,5
D12_0245,Pho Hung  Nguyen Thi Kieu,Bistro,Vietnamese,39 Nguyen Thi Kieu P. 12,12,35000,5
D12_0246,Thuan Phat  Banh Mi Heo Quay,Restaurant,Vietnamese,149 Ha Huy Giap P. Thanh Loc,12,16000,4.65
D12_0247,Kem Cuon Thai Lan  Chung Cu An Suong,Cafe,Thailand,Khu Chung Cu An Suong,12,22500,3.6
D12_0248,Pho Thao Ha Noi  Duong Thi Muoi,Bistro,Vietnamese,481 Duong Thi Muoi,12,23500,4.3
D12_0249,Ba Thu  Mi Quang Ga,Bistro,Vietnamese,42 Nguyen Van Qua,12,27500,3.7
D12_0250,Hong Ha  Banh Trang Tron  Tra Sua  An Vat,Restaurant,Vietnamese,323 To Ky P. Trung My Tay,12,20000,4.1
D12_0251,Kem Xoi Thanh Hang  Hiep Thanh 27,Cafe,Vietnamese,6 Hiep Thanh 27 P. Hiep Thanh,12,15000,3.9
D12_0252,Quan An Ngu Vi,Bistro,Vietnamese,5 Nguyen Van Qua P. Tan Hung Thuan,12,110000,4.45
D12_0253,Hu Tieu Go  Nga Tu Ga,Restaurant,Vietnamese,Thanh Loc 17,12,15000,4.1
D12_0254,O Ke Cot  Ga Ac Tiem,Restaurant,Vietnamese,2440/46 Song Hanh P. Trung My Tay,12,60000,3.5
D12_0255,Da Nang  Banh Canh  Mi Quang  Oc Hut,Bistro,Vietnamese,239 Huynh Thi Hai  P. Tan Chanh Hiep,12,35000,4.4
D12_0256,Hon Thom  Hai san Phu Quoc,Restaurant,Vietnamese,626/3 Ha Huy Giap P. Thanh Loc,12,317500,3.8
D12_0257,Vi Da 2  Bun Bo Hue,Bistro,Vietnamese,100 Tran Thi Co P. Thoi An,12,30000,4.4
D12_0258,Tea Lover  Tra Dao  Soda,Restaurant,Vietnamese,46/2 To 22 Khu Pho 2 P. Tan Thoi Nhat,12,17500,3.8
D12_0259,Senta Coffee,Cafe,Vietnamese,144 Nguyen Van Qua P. Dong Hung Thuan,12,110000,4.4
D12_0260,A Hip  An Vat,Restaurant,Vietnamese,9 Quoc Lo 22 P. Trung My Tay,12,55000,3.8
D12_0261,Hu Tieu A Hoa,Bistro,Vietnamese,56 Tran Thi Co P. Thoi An,12,18500,4
D12_0262,Tra Sua CoCo  Hiep Thanh,Cafe,Vietnamese,44 Tran Thi Bay (Hiep Thanh 13) P. Hiep Thanh,12,32000,3.8
D12_0263,Ngoc Thach Quan  Sua Chua  Caramen  Quan 12,Restaurant,Vietnamese,Lo 44 15 Nguyen Thi Dang P. Hiep Thanh,12,20000,3.85
D12_0264,Tien Tien  Bun Thai Cay  Tan Chanh Hiep 16,Bistro,Vietnamese,52/4A Tan Chanh Hiep 16 P. Tan Chanh Hiep (Dau Hem So Nha 72),12,112500,3.5
D12_0265,Tra Sua Huy  Phan Van Hon,Cafe,Vietnamese,173 Phan Van Hon P. Tan Thoi Nhat,12,31500,4.3
D12_0266,Bun Bo Hue O Be  An Phu Dong 27,Bistro,Vietnamese,1345/3D An Phu Dong 27 Khu Pho 3 P. An Phu Dong,12,27500,4.55
D12_0267,Chao  Mien Vit Co,Bistro,Vietnamese,161 Dong Bac P. Tan Chanh Hiep,12,142500,4.4
D12_0268,Vit Nuong Van Dinh 3,Restaurant,Vietnamese,426C Ha Huy Giap P. Thanh Loc,12,126000,4.6
D12_0269,Quan 45  Nhau Binh Dan,Bistro,Vietnamese,1/24 Song Hanh QL 22,12,215000,3.7
D12_0270,Tra Sua Bon Bon,Restaurant,Vietnamese,712/5C Vuon Lai P. An Phu Dong,12,8500,4.2
D12_0271,Goc An Vat  Duong DD4,Restaurant,Vietnamese,27G8 Duong DD4 P. Tan Hung Thuan,12,43500,4.5
D12_0272,Banh Cuon Binh Dan,Restaurant,Vietnamese,168 Ha Huy Giap P. Thanh Loc,12,13500,3.7
D12_0273,Sakana Coffee,Cafe,Vietnamese,Lo A1.11 Chung Cu Hung Ngan Garden Tan Thoi Hiep 21 P. Tan Chanh Hiep,12,28500,3.9
D12_0274,Mi Keo Kung Fu  Com Ga Dong Xuyen,Bistro,Chinese,660 Le Van Khuong P. Thoi An,12,50000,4.3
D12_0275,Tra Sua Namu Tea  Nguyen Anh Thu,Cafe,Vietnamese,353A Nguyen Anh Thu P. Trung My Tay,12,37500,3.95
D12_0276,Quan 97  Mi Cay Naga  Tra Sua,Bistro,Korean,7 Nguyen Thi Sau,12,32500,3.4
D12_0277,Otoke Chicken  Ga Ran Han Quoc  Nguyen Anh Thu,Bistro,Vietnamese,41A Nguyen Anh Thu P. Hiep Thanh,12,164500,4.35
D12_0278,Tra Sua Singcha  Nguyen Van Qua,Cafe,Vietnamese,627A Nguyen Van Qua P. Dong Hung Thuan,12,37500,3.5
D12_0279,Bun Dau Met Handmade,Bistro,Vietnamese,650 Nguyen Van Qua P. Dong Hung Thuan,12,65000,4.4
D12_0280,Tee Station  Tra Sua  Tra Trai Cay,Cafe,Vietnamese,567 To Ky P. Trung My Tay,12,29000,5
D12_0281,Oc Trung Tin  Quang Trung,Bistro,Vietnamese,A70 Quang Trung P. Dong Hung Thuan,12,65000,3.4
D12_0282,Ha Noi Quan  Song Hanh,Bistro,Vietnamese,65/5A Song Hanh,12,35000,4.45
D12_0283,Phe Lieu Tea  Tra Sua  Giai Khat,Cafe,Chinese,82A Nguyen Thi Dang,12,25500,4.2
D12_0284,Bo Ne 3 Ngon  Bo Quanh Lua Hong  C104ABis Nguyen Van Qua,Bistro,Vietnamese,C104ABis Nguyen Van Qua P. Dong Hung Thuan,12,36500,4.4
D12_0285,Baby Cafe  Nguyen Van Qua,Cafe,Vietnamese,1/132 Nguyen Van Qua P. Dong Hung Thuan,12,13500,3.5
D12_0286,Bun Dau Hoang Anh 2,Bistro,Vietnamese,18I Hiep Thanh 13 P. Hiep Thanh,12,31500,4.5
D12_0287,Banh Bot Loc Hue  Thanh Xuan 21,Restaurant,Vietnamese,7 Thanh Xuan 21 P. Thanh Xuan,12,251500,4.6
D12_0288,Minh Chau Quan  Banh Beo Chen  Banh Bot Loc,Bistro,Vietnamese,44 Quan Tre P. Trung My Tay,12,12500,4.6
D12_0289,Am Thuc Ot Do  Restaurant Nuong  Lau,Restaurant,Vietnamese,47/9B To Ky P. Trung My Tay,12,114000,3
D12_0290,Banh Xeo Co Nguyet  Nguyen Van Qua,Bistro,Vietnamese,Nga Tu Nguyen Van Qua  Song Hanh,12,43500,3.35
D12_0291,Nuong Ngon  Restaurant 123K,Restaurant,Vietnamese,287 Nguyen Anh Thu P. Hiep Thanh,12,131000,4.4
D12_0292,Com Van Phong  Omatsuri,Bistro,Vietnamese,Toa Nha Genpacific To Ky P. Tan Chanh Hiep,12,27500,4.8
D12_0293,Lau De Phu Long,Bistro,Vietnamese,5 Ha Huy Giap Thanh Loc,12,105000,4
D12_0294,Truc Xinh  Com Van Phong  Duong So 2,Bistro,Vietnamese,Nha 7 Cong Vien Phan Mem Quang Trung P. Tan Chanh Hiep,12,21000,4.2
D12_0295,Pho Thinh Ha Noi,Bistro,Vietnamese,43G Hiep Thanh 16 P. Hiep Thanh,12,30000,5
D12_0296,Map Food  Bach Tuoc Ngam Sa Tac  Bach Tuoc Xoai Coc  Restaurant,Restaurant,Vietnamese,146 Truong Chinh,12,97500,4
D12_0297,Huong Ngoc Lan Coffee,Cafe,Vietnamese,5/4 Tan Thoi Nhat 13 P. Tan Thoi Nhat,12,30000,5
D12_0298,Bun Cha Ha Noi  Tan Chanh Hiep 21,Bistro,Vietnamese,41 Tan Chanh Hiep 21 P. Tan Chanh Hiep,12,50500,3.5
D12_0299,Fish Store  Sua Chua Nha Lam  Restaurant,Restaurant,Vietnamese,89/32 Tan Thoi Hiep 13,12,5000,4.7
D12_0300,Sky Shop  Bot Tra Xanh Handmade  To Ky,Restaurant,Vietnamese,To Ky,12,90000,4.5
D12_0301,Bonbon  Nuoc Mia Cot Dua,Cafe,Vietnamese,50/9E Nguyen Van Qua P. Dong Hung Thuan,12,15000,4.4
D12_0302,Dat Viet Cafe  To Ky,Cafe,Vietnamese,10 To 37 KP. 3 P. Tan Hiep Chanh,12,17500,3.5
D12_0303,Not  Coffee  Tea,Cafe,Vietnamese,306 Phan Van Hon,12,27500,4.5
D12_0304,Quan Loc Vang  Oc  Hai San Tuoi Song,Bistro,Vietnamese,C111 Nguyen Van Qua P. Dong Hung Thuan,12,115000,4
D12_0305,229  Quan Nhau Binh Dan,Cafe,Vietnamese,229 Huong Lo 80B P. Hiep Thanh,12,90000,4
D12_0306,Khu Vui Choi Am Thuc Kiz Garden  Restaurant 99K,Restaurant,Vietnamese,1.53 Nguyen Van Qua P. Tan Hung Thuan,12,74500,4.5
D12_0307,Hai San Pho Oc  Le Van Khuong,Bistro,Vietnamese,87/4 Le Van Khuong P. Thoi An,12,304750,3.6
D12_0308,Mi Cay Seoul  Nguyen Anh Thu,Bistro,Korean,1093 Nguyen Anh Thu P. Tan Chanh Hiep,12,40000,4
D12_0309,My Quang Co Phuong,Bistro,Vietnamese,Song Hanh Quoc Lo 22 P. Trung My Tay,12,22500,4.6
D12_0310,Oc Cay Sop,Cafe,Vietnamese,2/25B Dong Hung Thuan 45 KP. 5 P. Tan Hung Thuan,12,65000,4.5
D12_0311,Chewy Chewy  Tra Sua  Co.op Mart Nguyen Anh Thu,Cafe,Vietnamese,GF 05 Co.Op Mart Nguyen Anh Thu 167/2 Nguyen Anh Thu P. Trung My Tay,12,57500,4.4
D12_0312,Chao Ech Singapore  Quan An Binh Dan,Bistro,Vietnamese,524/4 Nguyen Anh Thu P. Hiep Thanh,12,40000,4.4
D12_0313,Tini House  An Vat Nha Lam,Restaurant,Vietnamese,86/47 Tan Chanh Hiep 36,12,57500,4
D12_0314,Cafe Trung,Cafe,Vietnamese,50 Tan Chanh Hiep 34 P. Tan Chanh Hiep,12,20000,4.3
D12_0315,Mi Quang Da Nang,Bistro,Vietnamese,20 To Ky P. Tan Chanh Hiep,12,25000,4.4
D12_0316,Gaf  Chan Ga Sa Tac  Chan Ga Sot Thai,Restaurant,Vietnamese,99/1A To 4 Khu Pho 2 Nguyen Van Qua P. Tan Thoi Hiep,12,165000,4.5
D12_0317,Tra Sua Swan Tea  Nguyen Van Qua,Cafe,Vietnamese,296 Nguyen Van Qua P. Dong Hung Thuan,12,40500,4.8
D12_0318,Tra Sua Lu Lu  Thanh Loc 16,Cafe,Vietnamese,100 Thanh Loc 16 P. Thanh Loc,12,21500,4.2
